Name,Country,Profile,Period,Commodity,TradingDate,ExpiryDate,Contract,Underlying,Maturity,DeliveryStart,DeliveryEnd,Unit,ContractVolume,Type,Strike,SettlementPrice
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,65,1.552
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,33,0.686
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,33.5,0.75
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,34,0.819
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,34.5,0.894
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,35,0.974
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,35.5,1.06
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,36,1.152
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,36.5,1.251
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,37,1.356
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,37.5,1.468
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,38,1.587
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,38.5,1.714
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,39,1.848
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,39.5,1.99
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,40,2.14
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,40.5,2.298
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,41,2.464
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,41.5,2.639
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,42,2.822
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,42.5,3.013
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,43,3.213
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,43.5,3.422
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,44,3.639
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,44.5,3.865
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,45,4.099
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,45.5,4.342
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,46,4.593
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,46.5,4.853
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,47,5.12
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,47.5,5.396
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,48,5.679
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,48.5,5.971
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,49,6.27
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,49.5,6.576
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,50,6.89
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,50.5,7.211
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,51,7.539
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,51.5,7.874
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,52,8.215
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,52.5,8.563
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,53,8.916
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,53.5,9.276
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,54,9.642
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2021-09-27,O2BY,DEBY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,54.5,10.013
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,53.5,0.238
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,54,0.216
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,54.5,0.196
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,55,0.178
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,55.5,0.161
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,56,0.146
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,56.5,0.133
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,57,0.121
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,57.5,0.109
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,58,0.099
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,58.5,0.09
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,59,0.081
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,59.5,0.074
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,C,60,0.067
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,26.5,0.017
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,27,0.022
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,27.5,0.028
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,28,0.036
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,28.5,0.045
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,29,0.057
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,29.5,0.07
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,30,0.086
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,30.5,0.106
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,31,0.128
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,31.5,0.155
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,32,0.186
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,32.5,0.222
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,33,0.265
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,33.5,0.314
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,34,0.37
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,34.5,0.435
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,35,0.51
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,35.5,0.595
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,36,0.692
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,36.5,0.801
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,37,0.923
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,37.5,1.06
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,38,1.212
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,38.5,1.379
Phelix-DE Base Quarter Option,German,Base,Quarter,Options,2019-11-19,2020-03-26,O2BQ,DEBQ 2020.04,2020.04,2020-04-01,2020-06-30,EUR/MWh,2184,P,39,1.563
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,C,61.5,1.251
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,C,62,1.205
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,C,62.5,1.162
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,C,63,1.12
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,C,63.5,1.081
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,C,64,1.043
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,C,64.5,1.006
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,26,0.139
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,27,0.179
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,28,0.226
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,28.5,0.253
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,29,0.282
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,29.5,0.312
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,30,0.346
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,30.5,0.381
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,31,0.42
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,31.5,0.461
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,32,0.505
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,32.5,0.552
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,33,0.603
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,33.5,0.657
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,34,0.716
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,34.5,0.779
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,35,0.847
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,35.5,0.921
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,36,1
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,36.5,1.085
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,37,1.176
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,37.5,1.275
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,38,1.381
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,38.5,1.495
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,39,1.617
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,39.5,1.747
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,40,1.887
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,40.5,2.035
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,41,2.193
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,41.5,2.361
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,42,2.539
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,42.5,2.727
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,43,2.925
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,43.5,3.134
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,44,3.352
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,44.5,3.582
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,45,3.821
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,45.5,4.071
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,46,4.331
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,46.5,4.602
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,47,4.882
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,47.5,5.172
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,48,5.471
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,48.5,5.78
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,49,6.098
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,49.5,6.425
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,50,6.76
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,50.5,7.104
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,51,7.456
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,51.5,7.815
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,52,8.181
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,52.5,8.555
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,53,8.935
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,53.5,9.322
Phelix-DE Base Year Option,German,Base,Year,Options,2019-11-19,2020-12-10,O2BY,DEBY 2021.01,2021.01,2021-01-01,2021-12-31,EUR/MWh,8760,P,54,9.715
